Site;Depth;Quadrat;Genus;Species;Size;Status;Observations;Photo_Number
Makatea;40;27;Pocillopora;verrucosa;Medium;Bleached;0;
Makatea;40;27;Pocillopora;verrucosa;Medium;Pale;0;
Makatea;40;27;Pocillopora;verrucosa;Medium;Healthy;1;
Makatea;40;27;Pocillopora;verrucosa;Small;Dead;0;
Makatea;40;27;Pocillopora;verrucosa;Small;Bleached;0;
Makatea;40;27;Pocillopora;verrucosa;Small;Pale;0;
Makatea;40;27;Pocillopora;verrucosa;Small;Healthy;0;
Makatea;40;27;Psammocora;profundacella;Big;Dead;0;
Makatea;40;27;Psammocora;profundacella;Big;Bleached;0;
Makatea;40;27;Psammocora;profundacella;Big;Pale;0;
Makatea;40;27;Psammocora;profundacella;Big;Healthy;0;
Makatea;40;27;Psammocora;profundacella;Medium;Dead;0;
Makatea;40;27;Psammocora;profundacella;Medium;Bleached;0;
Makatea;40;27;Psammocora;profundacella;Medium;Pale;0;
Makatea;40;27;Psammocora;profundacella;Medium;Healthy;1;
Makatea;40;27;Psammocora;profundacella;Small;Dead;0;
Makatea;40;27;Psammocora;profundacella;Small;Bleached;0;
Makatea;40;27;Psammocora;profundacella;Small;Pale;0;
Makatea;40;27;Psammocora;profundacella;Small;Healthy;0;
Makatea;40;27;Porites;rus;Big;Dead;0;
Makatea;40;27;Porites;rus;Big;Bleached;0;
Makatea;40;27;Porites;rus;Big;Pale;0;
Makatea;40;27;Porites;rus;Big;Healthy;0;
Makatea;40;27;Porites;rus;Medium;Dead;0;
Makatea;40;27;Porites;rus;Medium;Bleached;0;
Makatea;40;27;Porites;rus;Medium;Pale;0;
Makatea;40;27;Porites;rus;Medium;Healthy;2;
Makatea;40;27;Porites;rus;Small;Dead;0;
Makatea;40;27;Porites;rus;Small;Bleached;0;
Makatea;40;27;Porites;rus;Small;Pale;0;
Makatea;40;27;Porites;rus;Small;Healthy;1;
Makatea;40;27;Leptoseris;myscetoseroides;Big;Dead;0;
Makatea;40;27;Leptoseris;myscetoseroides;Big;Bleached;0;
Makatea;40;27;Leptoseris;myscetoseroides;Big;Pale;0;
Makatea;40;27;Leptoseris;myscetoseroides;Big;Healthy;1;
Makatea;40;27;Leptoseris;myscetoseroides;Medium;Dead;0;
Makatea;40;27;Leptoseris;myscetoseroides;Medium;Bleached;0;
Makatea;40;27;Leptoseris;myscetoseroides;Medium;Pale;0;
Makatea;40;27;Leptoseris;myscetoseroides;Medium;Healthy;1;
Makatea;40;27;Leptoseris;myscetoseroides;Small;Dead;0;
Makatea;40;27;Leptoseris;myscetoseroides;Small;Bleached;0;
Makatea;40;27;Leptoseris;myscetoseroides;Small;Pale;0;
Makatea;40;27;Leptoseris;myscetoseroides;Small;Healthy;0;
Makatea;40;27;Pavona;varians;Big;Dead;0;
Makatea;40;27;Pavona;varians;Big;Bleached;0;
Makatea;40;27;Pavona;varians;Big;Pale;0;
Makatea;40;27;Pavona;varians;Big;Healthy;1;
Makatea;40;27;Pavona;varians;Medium;Dead;0;
Makatea;40;27;Pavona;varians;Medium;Bleached;0;
Makatea;40;27;Pavona;varians;Medium;Pale;0;
Makatea;40;27;Pavona;varians;Medium;Healthy;2;
Makatea;40;27;Pavona;varians;Small;Dead;0;
Makatea;40;27;Pavona;varians;Small;Bleached;0;
Makatea;40;27;Pavona;varians;Small;Pale;0;
Makatea;40;27;Pavona;varians;Small;Healthy;1;
Makatea;40;27;Porites;massive;Big;Dead;0;
Makatea;40;27;Porites;massive;Big;Bleached;0;
Makatea;40;27;Porites;massive;Big;Pale;0;
Makatea;40;27;Porites;massive;Big;Healthy;0;
Makatea;40;27;Porites;massive;Medium;Dead;0;
Makatea;40;27;Porites;massive;Medium;Bleached;0;
Makatea;40;27;Porites;massive;Medium;Pale;0;
Makatea;40;27;Porites;massive;Medium;Healthy;0;
Makatea;40;27;Porites;massive;Small;Dead;0;
Makatea;40;27;Porites;massive;Small;Bleached;0;
Makatea;40;27;Porites;massive;Small;Pale;0;
Makatea;40;27;Porites;massive;Small;Healthy;1;
Makatea;40;28;Leptoseris;incrustans;Big;Dead;0;
Makatea;40;28;Leptoseris;incrustans;Big;Bleached;0;
Makatea;40;28;Leptoseris;incrustans;Big;Pale;0;
Makatea;40;28;Leptoseris;incrustans;Big;Healthy;0;
Makatea;40;28;Leptoseris;incrustans;Medium;Dead;0;
Makatea;40;28;Leptoseris;incrustans;Medium;Bleached;0;
Makatea;40;28;Leptoseris;incrustans;Medium;Pale;1;
Makatea;40;28;Leptoseris;incrustans;Medium;Healthy;1;
Makatea;40;28;Leptoseris;incrustans;Small;Dead;0;
Makatea;40;28;Leptoseris;incrustans;Small;Bleached;0;
Makatea;40;28;Leptoseris;incrustans;Small;Pale;0;
Makatea;40;28;Leptoseris;incrustans;Small;Healthy;0;
Makatea;40;28;Leptoseris;myscetoseroides;Big;Dead;0;
Makatea;40;28;Leptoseris;myscetoseroides;Big;Bleached;0;
Makatea;40;28;Leptoseris;myscetoseroides;Big;Pale;0;
Makatea;40;28;Leptoseris;myscetoseroides;Big;Healthy;0;
Makatea;40;28;Leptoseris;myscetoseroides;Medium;Dead;0;
Makatea;40;28;Leptoseris;myscetoseroides;Medium;Bleached;0;
Makatea;40;28;Leptoseris;myscetoseroides;Medium;Pale;1;
Makatea;40;28;Leptoseris;myscetoseroides;Medium;Healthy;1;
Makatea;40;28;Leptoseris;myscetoseroides;Small;Dead;0;
Makatea;40;28;Leptoseris;myscetoseroides;Small;Bleached;0;
Makatea;40;28;Leptoseris;myscetoseroides;Small;Pale;0;
Makatea;40;28;Leptoseris;myscetoseroides;Small;Healthy;0;
Makatea;40;28;Porites;massive;Big;Dead;0;
Makatea;40;28;Porites;massive;Big;Bleached;0;
Makatea;40;28;Porites;massive;Big;Pale;1;
Makatea;40;28;Porites;massive;Big;Healthy;0;
Makatea;40;28;Porites;massive;Medium;Dead;0;
Makatea;40;28;Porites;massive;Medium;Bleached;0;
Makatea;40;28;Porites;massive;Medium;Pale;1;
Makatea;40;28;Porites;massive;Medium;Healthy;2;
Makatea;40;28;Porites;massive;Small;Dead;0;
Makatea;40;28;Porites;massive;Small;Bleached;0;
Makatea;40;28;Porites;massive;Small;Pale;0;
Makatea;40;28;Porites;massive;Small;Healthy;0;
Makatea;40;28;Sandalolitha;NA;Big;Dead;0;
Makatea;40;28;Sandalolitha;NA;Big;Bleached;0;
Makatea;40;28;Sandalolitha;NA;Big;Pale;0;
Makatea;40;28;Sandalolitha;NA;Big;Healthy;1;
Makatea;40;28;Sandalolitha;NA;Medium;Dead;0;
Makatea;40;28;Sandalolitha;NA;Medium;Bleached;0;
Makatea;40;28;Sandalolitha;NA;Medium;Pale;0;
Makatea;40;28;Sandalolitha;NA;Medium;Healthy;0;
Makatea;40;28;Sandalolitha;NA;Small;Dead;0;
Makatea;40;28;Sandalolitha;NA;Small;Bleached;0;
Makatea;40;28;Sandalolitha;NA;Small;Pale;0;
Makatea;40;28;Sandalolitha;NA;Small;Healthy;0;
Makatea;40;28;Pavona;varians;Big;Dead;0;
Makatea;40;28;Pavona;varians;Big;Bleached;0;
Makatea;40;28;Pavona;varians;Big;Pale;0;
Makatea;40;28;Pavona;varians;Big;Healthy;0;
Makatea;40;28;Pavona;varians;Medium;Dead;0;
Makatea;40;28;Pavona;varians;Medium;Bleached;0;
Makatea;40;28;Pavona;varians;Medium;Pale;0;
Makatea;40;28;Pavona;varians;Medium;Healthy;2;
Makatea;40;28;Pavona;varians;Small;Dead;0;
Makatea;40;28;Pavona;varians;Small;Bleached;0;
Makatea;40;28;Pavona;varians;Small;Pale;0;
Makatea;40;28;Pavona;varians;Small;Healthy;0;
Makatea;40;28;Porites;rus;Big;Dead;0;
Makatea;40;28;Porites;rus;Big;Bleached;0;
Makatea;40;28;Porites;rus;Big;Pale;0;
Makatea;40;28;Porites;rus;Big;Healthy;0;
Makatea;40;28;Porites;rus;Medium;Dead;0;
Makatea;40;28;Porites;rus;Medium;Bleached;0;
Makatea;40;28;Porites;rus;Medium;Pale;0;
Makatea;40;28;Porites;rus;Medium;Healthy;1;
Makatea;40;28;Porites;rus;Small;Dead;0;
Makatea;40;28;Porites;rus;Small;Bleached;0;
Makatea;40;28;Porites;rus;Small;Pale;0;
Makatea;40;28;Porites;rus;Small;Healthy;0;
Makatea;40;29;Psammocora;profundacella;Big;Dead;0;
Makatea;40;29;Psammocora;profundacella;Big;Bleached;0;
Makatea;40;29;Psammocora;profundacella;Big;Pale;0;
Makatea;40;29;Psammocora;profundacella;Big;Healthy;0;
Makatea;40;29;Psammocora;profundacella;Medium;Dead;0;
Makatea;40;29;Psammocora;profundacella;Medium;Bleached;0;
Makatea;40;29;Psammocora;profundacella;Medium;Pale;0;
Makatea;40;29;Psammocora;profundacella;Medium;Healthy;1;
Makatea;40;29;Psammocora;profundacella;Small;Dead;0;
Makatea;40;29;Psammocora;profundacella;Small;Bleached;0;
Makatea;40;29;Psammocora;profundacella;Small;Pale;0;
Makatea;40;29;Psammocora;profundacella;Small;Healthy;1;
Makatea;40;29;Pocillopora;verrucosa;Big;Dead;0;
Makatea;40;29;Pocillopora;verrucosa;Big;Bleached;0;
Makatea;40;29;Pocillopora;verrucosa;Big;Pale;0;
Makatea;40;29;Pocillopora;verrucosa;Big;Healthy;0;
Makatea;40;29;Pocillopora;verrucosa;Medium;Dead;0;
Makatea;40;29;Pocillopora;verrucosa;Medium;Bleached;0;
Makatea;40;29;Pocillopora;verrucosa;Medium;Pale;0;
Makatea;40;29;Pocillopora;verrucosa;Medium;Healthy;1;
Makatea;40;29;Pocillopora;verrucosa;Small;Dead;0;
Makatea;40;29;Pocillopora;verrucosa;Small;Bleached;0;
Makatea;40;29;Pocillopora;verrucosa;Small;Pale;0;
Makatea;40;29;Pocillopora;verrucosa;Small;Healthy;0;
Makatea;40;29;Acropora;NA;Big;Dead;0;
Makatea;40;29;Acropora;NA;Big;Bleached;0;
Makatea;40;29;Acropora;NA;Big;Pale;0;
Makatea;40;29;Acropora;NA;Big;Healthy;0;
Makatea;40;29;Acropora;NA;Medium;Dead;0;
Makatea;40;29;Acropora;NA;Medium;Bleached;0;
Makatea;40;29;Acropora;NA;Medium;Pale;1;
Makatea;40;29;Acropora;NA;Medium;Healthy;0;
Makatea;40;29;Acropora;NA;Small;Dead;0;
Makatea;40;29;Acropora;NA;Small;Bleached;0;
Makatea;40;29;Acropora;NA;Small;Pale;0;
Makatea;40;29;Acropora;NA;Small;Healthy;0;
Makatea;40;29;Leptoseris;incrustans;Big;Dead;0;
Makatea;40;29;Leptoseris;incrustans;Big;Bleached;0;
Makatea;40;29;Leptoseris;incrustans;Big;Pale;0;
Makatea;40;29;Leptoseris;incrustans;Big;Healthy;0;
Makatea;40;29;Leptoseris;incrustans;Medium;Dead;0;
Makatea;40;29;Leptoseris;incrustans;Medium;Bleached;1;
Makatea;40;29;Leptoseris;incrustans;Medium;Pale;1;
Makatea;40;29;Leptoseris;incrustans;Medium;Healthy;1;
Makatea;40;29;Leptoseris;incrustans;Small;Dead;0;
Makatea;40;29;Leptoseris;incrustans;Small;Bleached;0;
Makatea;40;29;Leptoseris;incrustans;Small;Pale;0;
Makatea;40;29;Leptoseris;incrustans;Small;Healthy;0;
Makatea;40;29;Leptoseris;myscetoseroides;Big;Dead;0;
Makatea;40;29;Leptoseris;myscetoseroides;Big;Bleached;0;
Makatea;40;29;Leptoseris;myscetoseroides;Big;Pale;0;
Makatea;40;29;Leptoseris;myscetoseroides;Big;Healthy;0;
Makatea;40;29;Leptoseris;myscetoseroides;Medium;Dead;0;
Makatea;40;29;Leptoseris;myscetoseroides;Medium;Bleached;0;
Makatea;40;29;Leptoseris;myscetoseroides;Medium;Pale;1;
Makatea;40;29;Leptoseris;myscetoseroides;Medium;Healthy;3;
Makatea;40;29;Leptoseris;myscetoseroides;Small;Dead;0;
Makatea;40;29;Leptoseris;myscetoseroides;Small;Bleached;0;
Makatea;40;29;Leptoseris;myscetoseroides;Small;Pale;0;
Makatea;40;29;Leptoseris;myscetoseroides;Small;Healthy;0;
Makatea;40;29;Pavona;varians;Big;Dead;0;
Makatea;40;29;Pavona;varians;Big;Bleached;0;
Makatea;40;29;Pavona;varians;Big;Pale;0;
Makatea;40;29;Pavona;varians;Big;Healthy;0;
Makatea;40;29;Pavona;varians;Medium;Dead;0;
Makatea;40;29;Pavona;varians;Medium;Bleached;0;
Makatea;40;29;Pavona;varians;Medium;Pale;0;
Makatea;40;29;Pavona;varians;Medium;Healthy;2;
Makatea;40;29;Pavona;varians;Small;Dead;0;
Makatea;40;29;Pavona;varians;Small;Bleached;0;
Makatea;40;29;Pavona;varians;Small;Pale;0;
Makatea;40;29;Pavona;varians;Small;Healthy;2;
Makatea;40;29;Porites;rus;Big;Dead;0;
Makatea;40;29;Porites;rus;Big;Bleached;0;
Makatea;40;29;Porites;rus;Big;Pale;0;
Makatea;40;29;Porites;rus;Big;Healthy;0;
Makatea;40;29;Porites;rus;Medium;Dead;0;
Makatea;40;29;Porites;rus;Medium;Bleached;0;
Makatea;40;29;Porites;rus;Medium;Pale;0;
Makatea;40;29;Porites;rus;Medium;Healthy;1;
Makatea;40;29;Porites;rus;Small;Dead;0;
Makatea;40;29;Porites;rus;Small;Bleached;0;
Makatea;40;29;Porites;rus;Small;Pale;0;
Makatea;40;29;Porites;rus;Small;Healthy;0;
Makatea;40;29;Porites;massive;Big;Dead;0;
Makatea;40;29;Porites;massive;Big;Bleached;0;
Makatea;40;29;Porites;massive;Big;Pale;0;
Makatea;40;29;Porites;massive;Big;Healthy;0;
Makatea;40;29;Porites;massive;Medium;Dead;0;
Makatea;40;29;Porites;massive;Medium;Bleached;0;
Makatea;40;29;Porites;massive;Medium;Pale;0;
Makatea;40;29;Porites;massive;Medium;Healthy;1;
Makatea;40;29;Porites;massive;Small;Dead;0;
Makatea;40;29;Porites;massive;Small;Bleached;0;
Makatea;40;29;Porites;massive;Small;Pale;1;
Makatea;40;29;Porites;massive;Small;Healthy;0;
Makatea;40;30;Pavona;chiriquiensis;Big;Dead;0;
Makatea;40;30;Pavona;chiriquiensis;Big;Bleached;0;
Makatea;40;30;Pavona;chiriquiensis;Big;Pale;0;
Makatea;40;30;Pavona;chiriquiensis;Big;Healthy;0;
Makatea;40;30;Pavona;chiriquiensis;Medium;Dead;0;
Makatea;40;30;Pavona;chiriquiensis;Medium;Bleached;1;
Makatea;40;30;Pavona;chiriquiensis;Medium;Pale;0;
Makatea;40;30;Pavona;chiriquiensis;Medium;Healthy;1;
Makatea;40;30;Pavona;chiriquiensis;Small;Dead;0;
Makatea;40;30;Pavona;chiriquiensis;Small;Bleached;0;
Makatea;40;30;Pavona;chiriquiensis;Small;Pale;0;
Makatea;40;30;Pavona;chiriquiensis;Small;Healthy;0;
Makatea;40;30;Pocillopora;verrucosa;Big;Dead;0;
Makatea;40;30;Pocillopora;verrucosa;Big;Bleached;0;
Makatea;40;30;Pocillopora;verrucosa;Big;Pale;0;
Makatea;40;30;Pocillopora;verrucosa;Big;Healthy;1;
Makatea;40;30;Pocillopora;verrucosa;Medium;Dead;0;
Makatea;40;30;Pocillopora;verrucosa;Medium;Bleached;0;
Makatea;40;30;Pocillopora;verrucosa;Medium;Pale;0;
Makatea;40;30;Pocillopora;verrucosa;Medium;Healthy;1;
Makatea;40;30;Pocillopora;verrucosa;Small;Dead;0;
Makatea;40;30;Pocillopora;verrucosa;Small;Bleached;0;
Makatea;40;30;Pocillopora;verrucosa;Small;Pale;0;
Makatea;40;30;Pocillopora;verrucosa;Small;Healthy;2;
Makatea;40;30;Porites;massive;Big;Dead;0;
Makatea;40;30;Porites;massive;Big;Bleached;0;
Makatea;40;30;Porites;massive;Big;Pale;0;
Makatea;40;30;Porites;massive;Big;Healthy;0;
Makatea;40;30;Porites;massive;Medium;Dead;0;
Makatea;40;30;Porites;massive;Medium;Bleached;0;
Makatea;40;30;Porites;massive;Medium;Pale;1;
Makatea;40;30;Porites;massive;Medium;Healthy;1;
Makatea;40;30;Porites;massive;Small;Dead;0;
Makatea;40;30;Porites;massive;Small;Bleached;0;
Makatea;40;30;Porites;massive;Small;Pale;0;
Makatea;40;30;Porites;massive;Small;Healthy;1;
Makatea;40;30;Pavona;varians;Big;Dead;0;
Makatea;40;30;Pavona;varians;Big;Bleached;0;
Makatea;40;30;Pavona;varians;Big;Pale;0;
Makatea;40;30;Pavona;varians;Big;Healthy;1;
Makatea;40;30;Pavona;varians;Medium;Dead;0;
Makatea;40;30;Pavona;varians;Medium;Bleached;1;
Makatea;40;30;Pavona;varians;Medium;Pale;1;
Makatea;40;30;Pavona;varians;Medium;Healthy;2;
Makatea;40;30;Pavona;varians;Small;Dead;0;
Makatea;40;30;Pavona;varians;Small;Bleached;0;
Makatea;40;30;Pavona;varians;Small;Pale;0;
Makatea;40;30;Pavona;varians;Small;Healthy;0;
Makatea;40;30;Leptoseris;myscetoseroides;Big;Dead;0;
Makatea;40;30;Leptoseris;myscetoseroides;Big;Bleached;0;
Makatea;40;30;Leptoseris;myscetoseroides;Big;Pale;1;
Makatea;40;30;Leptoseris;myscetoseroides;Big;Healthy;0;
Makatea;40;30;Leptoseris;myscetoseroides;Medium;Dead;0;
Makatea;40;30;Leptoseris;myscetoseroides;Medium;Bleached;0;
Makatea;40;30;Leptoseris;myscetoseroides;Medium;Pale;0;
Makatea;40;30;Leptoseris;myscetoseroides;Medium;Healthy;2;
Makatea;40;30;Leptoseris;myscetoseroides;Small;Dead;0;
Makatea;40;30;Leptoseris;myscetoseroides;Small;Bleached;0;
Makatea;40;30;Leptoseris;myscetoseroides;Small;Pale;0;
Makatea;40;30;Leptoseris;myscetoseroides;Small;Healthy;0;
Makatea;40;30;Pavona;maldivensis;Big;Dead;0;
Makatea;40;30;Pavona;maldivensis;Big;Bleached;0;
Makatea;40;30;Pavona;maldivensis;Big;Pale;0;
Makatea;40;30;Pavona;maldivensis;Big;Healthy;0;
Makatea;40;30;Pavona;maldivensis;Medium;Dead;0;
Makatea;40;30;Pavona;maldivensis;Medium;Bleached;0;
Makatea;40;30;Pavona;maldivensis;Medium;Pale;1;
Makatea;40;30;Pavona;maldivensis;Medium;Healthy;1;
Makatea;40;30;Pavona;maldivensis;Small;Dead;0;
Makatea;40;30;Pavona;maldivensis;Small;Bleached;0;
Makatea;40;30;Pavona;maldivensis;Small;Pale;0;
Makatea;40;30;Pavona;maldivensis;Small;Healthy;0;
Makatea;40;30;Leptoseris;incrustans;Big;Dead;0;
Makatea;40;30;Leptoseris;incrustans;Big;Bleached;1;
Makatea;40;30;Leptoseris;incrustans;Big;Pale;0;
Makatea;40;30;Leptoseris;incrustans;Big;Healthy;0;
Makatea;40;30;Leptoseris;incrustans;Medium;Dead;0;
Makatea;40;30;Leptoseris;incrustans;Medium;Bleached;0;
Makatea;40;30;Leptoseris;incrustans;Medium;Pale;0;
Makatea;40;30;Leptoseris;incrustans;Medium;Healthy;0;
Makatea;40;30;Leptoseris;incrustans;Small;Dead;0;
Makatea;40;30;Leptoseris;incrustans;Small;Bleached;0;
Makatea;40;30;Leptoseris;incrustans;Small;Pale;0;
Makatea;40;30;Leptoseris;incrustans;Small;Healthy;0;
Makatea;40;30;Montipora;NA;Big;Dead;0;
Makatea;40;30;Montipora;NA;Big;Bleached;0;
Makatea;40;30;Montipora;NA;Big;Pale;0;
Makatea;40;30;Montipora;NA;Big;Healthy;0;
Makatea;40;30;Montipora;NA;Medium;Dead;0;
Makatea;40;30;Montipora;NA;Medium;Bleached;1;
Makatea;40;30;Montipora;NA;Medium;Pale;0;
Makatea;40;30;Montipora;NA;Medium;Healthy;1;
Makatea;40;30;Montipora;NA;Small;Dead;0;
Makatea;40;30;Montipora;NA;Small;Bleached;0;
Makatea;40;30;Montipora;NA;Small;Pale;0;
Makatea;40;30;Montipora;NA;Small;Healthy;0;
Makatea;60;1;Leptoseris;incrustans;Big;Dead;0;
Makatea;60;1;Leptoseris;incrustans;Big;Bleached;0;
Makatea;60;1;Leptoseris;incrustans;Big;Pale;0;
Makatea;60;1;Leptoseris;incrustans;Big;Healthy;0;
Makatea;60;1;Leptoseris;incrustans;Medium;Dead;0;
Makatea;60;1;Leptoseris;incrustans;Medium;Bleached;1;
Makatea;60;1;Leptoseris;incrustans;Medium;Pale;1;
Makatea;60;1;Leptoseris;incrustans;Medium;Healthy;2;
Makatea;60;1;Leptoseris;incrustans;Small;Dead;0;
Makatea;60;1;Leptoseris;incrustans;Small;Bleached;0;
Makatea;60;1;Leptoseris;incrustans;Small;Pale;0;
Makatea;60;1;Leptoseris;incrustans;Small;Healthy;0;
Makatea;60;1;Leptoseris;solida;Big;Dead;0;
Makatea;60;1;Leptoseris;solida;Big;Bleached;0;
Makatea;60;1;Leptoseris;solida;Big;Pale;0;
Makatea;60;1;Leptoseris;solida;Big;Healthy;1;
Makatea;60;1;Leptoseris;solida;Medium;Dead;0;
Makatea;60;1;Leptoseris;solida;Medium;Bleached;0;
Makatea;60;1;Leptoseris;solida;Medium;Pale;1;
Makatea;60;1;Leptoseris;solida;Medium;Healthy;3;
Makatea;60;1;Leptoseris;solida;Small;Dead;0;
Makatea;60;1;Leptoseris;solida;Small;Bleached;0;
Makatea;60;1;Leptoseris;solida;Small;Pale;0;
Makatea;60;1;Leptoseris;solida;Small;Healthy;0;
Makatea;60;1;Leptoseris;myscetoseroides;Big;Dead;0;
Makatea;60;1;Leptoseris;myscetoseroides;Big;Bleached;0;
Makatea;60;1;Leptoseris;myscetoseroides;Big;Pale;0;
Makatea;60;1;Leptoseris;myscetoseroides;Big;Healthy;0;
Makatea;60;1;Leptoseris;myscetoseroides;Medium;Dead;0;
Makatea;60;1;Leptoseris;myscetoseroides;Medium;Bleached;0;
Makatea;60;1;Leptoseris;myscetoseroides;Medium;Pale;1;
Makatea;60;1;Leptoseris;myscetoseroides;Medium;Healthy;2;
Makatea;60;1;Leptoseris;myscetoseroides;Small;Dead;0;
Makatea;60;1;Leptoseris;myscetoseroides;Small;Bleached;0;
Makatea;60;1;Leptoseris;myscetoseroides;Small;Pale;0;
Makatea;60;1;Leptoseris;myscetoseroides;Small;Healthy;0;
Makatea;60;1;Sandalolitha;NA;Big;Dead;0;
Makatea;60;1;Sandalolitha;NA;Big;Bleached;0;
Makatea;60;1;Sandalolitha;NA;Big;Pale;0;
Makatea;60;1;Sandalolitha;NA;Big;Healthy;0;
Makatea;60;1;Sandalolitha;NA;Medium;Dead;0;
Makatea;60;1;Sandalolitha;NA;Medium;Bleached;0;
Makatea;60;1;Sandalolitha;NA;Medium;Pale;0;
Makatea;60;1;Sandalolitha;NA;Medium;Healthy;1;
Makatea;60;1;Sandalolitha;NA;Small;Dead;0;
Makatea;60;1;Sandalolitha;NA;Small;Bleached;0;
Makatea;60;1;Sandalolitha;NA;Small;Pale;0;
Makatea;60;1;Sandalolitha;NA;Small;Healthy;0;
Makatea;60;1;Porites;rus;Big;Dead;0;
Makatea;60;1;Porites;rus;Big;Bleached;0;
Makatea;60;1;Porites;rus;Big;Pale;0;
Makatea;60;1;Porites;rus;Big;Healthy;0;
Makatea;60;1;Porites;rus;Medium;Dead;0;
Makatea;60;1;Porites;rus;Medium;Bleached;0;
Makatea;60;1;Porites;rus;Medium;Pale;0;
Makatea;60;1;Porites;rus;Medium;Healthy;2;
Makatea;60;1;Porites;rus;Small;Dead;0;
Makatea;60;1;Porites;rus;Small;Bleached;0;
Makatea;60;1;Porites;rus;Small;Pale;0;
Makatea;60;1;Porites;rus;Small;Healthy;0;
Makatea;60;1;Pavona;varians;Big;Dead;0;
Makatea;60;1;Pavona;varians;Big;Bleached;0;
Makatea;60;1;Pavona;varians;Big;Pale;0;
Makatea;60;1;Pavona;varians;Big;Healthy;0;
Makatea;60;1;Pavona;varians;Medium;Dead;0;
Makatea;60;1;Pavona;varians;Medium;Bleached;0;
Makatea;60;1;Pavona;varians;Medium;Pale;1;
Makatea;60;1;Pavona;varians;Medium;Healthy;4;
Makatea;60;1;Pavona;varians;Small;Dead;0;
Makatea;60;1;Pavona;varians;Small;Bleached;0;
Makatea;60;1;Pavona;varians;Small;Pale;0;
Makatea;60;1;Pavona;varians;Small;Healthy;0;
Makatea;60;1;Pachyseris;speciosa;Big;Dead;0;
Makatea;60;1;Pachyseris;speciosa;Big;Bleached;0;
Makatea;60;1;Pachyseris;speciosa;Big;Pale;0;
Makatea;60;1;Pachyseris;speciosa;Big;Healthy;0;
Makatea;60;1;Pachyseris;speciosa;Medium;Dead;0;
Makatea;60;1;Pachyseris;speciosa;Medium;Bleached;0;
Makatea;60;1;Pachyseris;speciosa;Medium;Pale;0;
Makatea;60;1;Pachyseris;speciosa;Medium;Healthy;0;
Makatea;60;1;Pachyseris;speciosa;Small;Dead;0;
Makatea;60;1;Pachyseris;speciosa;Small;Bleached;0;
Makatea;60;1;Pachyseris;speciosa;Small;Pale;0;
Makatea;60;1;Pachyseris;speciosa;Small;Healthy;1;
Makatea;60;1;Leptoseris;hawaiiensis;Big;Dead;0;
Makatea;60;1;Leptoseris;hawaiiensis;Big;Bleached;0;
Makatea;60;1;Leptoseris;hawaiiensis;Big;Pale;0;
Makatea;60;1;Leptoseris;hawaiiensis;Big;Healthy;0;
Makatea;60;1;Leptoseris;hawaiiensis;Medium;Dead;0;
Makatea;60;1;Leptoseris;hawaiiensis;Medium;Bleached;0;
Makatea;60;1;Leptoseris;hawaiiensis;Medium;Pale;0;
Makatea;60;1;Leptoseris;hawaiiensis;Medium;Healthy;0;
Makatea;60;1;Leptoseris;hawaiiensis;Small;Dead;0;
Makatea;60;1;Leptoseris;hawaiiensis;Small;Bleached;0;
Makatea;60;1;Leptoseris;hawaiiensis;Small;Pale;1;
Makatea;60;1;Leptoseris;hawaiiensis;Small;Healthy;0;
Makatea;60;1;Montipora;NA;Big;Dead;0;
Makatea;60;1;Montipora;NA;Big;Bleached;0;
Makatea;60;1;Montipora;NA;Big;Pale;0;
Makatea;60;1;Montipora;NA;Big;Healthy;0;
Makatea;60;1;Montipora;NA;Medium;Dead;0;
Makatea;60;1;Montipora;NA;Medium;Bleached;0;
Makatea;60;1;Montipora;NA;Medium;Pale;0;
Makatea;60;1;Montipora;NA;Medium;Healthy;1;
Makatea;60;1;Montipora;NA;Small;Dead;0;
Makatea;60;1;Montipora;NA;Small;Bleached;0;
Makatea;60;1;Montipora;NA;Small;Pale;0;
Makatea;60;1;Montipora;NA;Small;Healthy;0;
Makatea;60;2;Pavona;chiriquiensis;Big;Dead;0;
Makatea;60;2;Pavona;chiriquiensis;Big;Bleached;0;
Makatea;60;2;Pavona;chiriquiensis;Big;Pale;0;
Makatea;60;2;Pavona;chiriquiensis;Big;Healthy;0;
Makatea;60;2;Pavona;chiriquiensis;Medium;Dead;0;
Makatea;60;2;Pavona;chiriquiensis;Medium;Bleached;0;
Makatea;60;2;Pavona;chiriquiensis;Medium;Pale;1;
Makatea;60;2;Pavona;chiriquiensis;Medium;Healthy;0;
Makatea;60;2;Pavona;chiriquiensis;Small;Dead;0;
Makatea;60;2;Pavona;chiriquiensis;Small;Bleached;0;
Makatea;60;2;Pavona;chiriquiensis;Small;Pale;0;
Makatea;60;2;Pavona;chiriquiensis;Small;Healthy;0;
Makatea;60;2;Leptoseris;incrustans;Big;Dead;0;
Makatea;60;2;Leptoseris;incrustans;Big;Bleached;0;
Makatea;60;2;Leptoseris;incrustans;Big;Pale;0;
Makatea;60;2;Leptoseris;incrustans;Big;Healthy;1;
Makatea;60;2;Leptoseris;incrustans;Medium;Dead;0;
Makatea;60;2;Leptoseris;incrustans;Medium;Bleached;1;
Makatea;60;2;Leptoseris;incrustans;Medium;Pale;1;
Makatea;60;2;Leptoseris;incrustans;Medium;Healthy;3;
