"","Pressure_DBar","Dissolved_Oxygen","Temperature","Conductivity_Salinity","Fluorometry","PAR","PAR2","Temp2","PAR3","Temperature3","Temperature4"
"2109",136.422,0.878,26.437,56.564,4.913,2.994,0.0024844617414467,0.930094286518435,NA,NA,NA
"2110",136.461,0.878,26.44,56.564,4.914,1.497,0.00124223087072335,0.930199831128624,2.45935714285714,26.4395714285714,0.930184753327168
"2111",136.512,0.87,26.439,56.562,4.913,1.497,0.00124223087072335,0.930164649591894,NA,NA,NA
"2112",136.568,0.882,26.427,56.556,4.915,1.497,0.00124223087072335,0.92974247115114,NA,NA,NA
"2113",136.64,1.3855,26.452,56.598,3.019,3.7425,0.00310557717680837,0.930622009569378,NA,NA,NA
"2114",136.712,1.4755,26.4415,56.589,3.067,2.2455,0.00186334630608502,0.930252603433718,NA,NA,NA
"2115",136.766,0.902,26.401,56.552,4.913,1.497,0.00124223087072335,0.928827751196172,2.24557142857143,26.4162142857143,0.929363013147843
"2116",136.817,0.906,26.399,56.556,4.913,2.246,0.00186376121285547,0.928757388122713,NA,NA,NA
"2117",136.837,0.894,26.398,56.556,4.913,2.994,0.0024844617414467,0.928722206585984,NA,NA,NA
"2118",136.906,0.89,26.395,56.552,4.913,1.497,0.00124223087072335,0.928616661975795,NA,NA,NA
"2119",136.969,0.882,26.398,56.518,4.914,2.246,0.00186376121285547,0.928722206585984,NA,NA,NA
"2120",137.099,0.854,26.3995,56.534,4.623,2.246,0.00186376121285547,0.928774978891078,2.35257142857143,26.3979285714286,0.928719693619074
"2121",137.205,0.79,26.403,56.536,4.105,1.497,0.00124223087072335,0.928898114269631,NA,NA,NA
"2122",137.227,0.782,26.397,56.54,4.131,2.994,0.0024844617414467,0.928687025049254,NA,NA,NA
"2123",137.321,0.914,26.395,56.532,4.094,2.994,0.0024844617414467,0.928616661975795,NA,NA,NA
"2124",137.369,0.93,26.388,56.534,3.805,2.246,0.00186376121285547,0.928370391218688,NA,NA,NA
"2125",137.501,0.922,26.384,56.54,3.393,2.246,0.00186376121285547,0.92822966507177,2.45957142857143,26.3848571428571,0.928259820674681
"2126",137.576,0.906,26.38,56.54,2.973,2.994,0.0024844617414467,0.928088938924852,NA,NA,NA
"2127",137.618,0.858,26.375,56.54,2.606,1.497,0.00124223087072335,0.927913031241205,NA,NA,NA
"2128",137.699,0.802,26.375,56.54,2.366,2.246,0.00186376121285547,0.927913031241205,NA,NA,NA
"2129",137.816,0.814,26.375,56.536,2.16,1.497,0.00124223087072335,0.927913031241205,NA,NA,NA
"2130",137.948,0.854,26.376,56.524,1.918,3.743,0.00310599208357882,0.927948212777934,2.13871428571429,26.3678571428571,0.927661734550279
"2131",138.08,0.878,26.366,56.514,1.683,3.743,0.00310599208357882,0.927596397410639,NA,NA,NA
"2132",138.199,0.882,26.359,56.498,1.478,2.994,0.0024844617414467,0.927350126653532,NA,NA,NA
"2133",138.301,0.93,26.349,56.496,1.371,-0.749,-0.000621530342132123,0.926998311286237,NA,NA,NA
"2134",138.34,0.934,26.347,56.494,1.35,2.994,0.0024844617414467,0.926927948212778,NA,NA,NA
"2135",138.331,0.964,26.3475,56.496,1.3335,2.994,0.0024844617414467,0.926945538981143,2.13857142857143,26.3502142857143,0.927041031723694
"2136",138.294,0.918,26.346,56.498,1.344,2.246,0.00186376121285547,0.926892766676048,NA,NA,NA
"2137",138.38,0.842,26.35,56.502,1.332,1.497,0.00124223087072335,0.927033492822967,NA,NA,NA
"2138",138.383,0.974,26.353,56.502,1.343,2.994,0.0024844617414467,0.927139037433155,NA,NA,NA
"2139",138.396,1.002,26.357,56.504,1.358,2.246,0.00186376121285547,0.927279763580073,NA,NA,NA
"2140",138.406,0.994,26.356,56.502,1.377,2.994,0.0024844617414467,0.927244582043344,2.24557142857143,26.3552857142857,0.927219452374251
"2141",138.417,0.962,26.355,56.5,1.465,1.497,0.00124223087072335,0.927209400506614,NA,NA,NA
"2142",138.428,0.95,26.36,56.5,1.536,2.994,0.0024844617414467,0.927385308190262,NA,NA,NA
"2143",138.434,0.962,26.356,56.498,1.565,1.497,0.00124223087072335,0.927244582043344,NA,NA,NA
"2144",138.438,0.926,26.357,56.496,1.535,2.994,0.0024844617414467,0.927279763580073,NA,NA,NA
"2145",138.443,0.91,26.353,56.492,1.499,2.246,0.00186376121285547,0.927139037433155,2.40607142857143,26.3553571428571,0.92722196534116
"2146",138.45,2.077,26.3615,56.545,1.2945,3.3685,0.00279522691251276,0.927438080495356,NA,NA,NA
"2147",138.459,0.754,26.351,56.492,1.648,1.497,0.00124223087072335,0.927068674359696,NA,NA,NA
"2148",138.469,0.758,26.349,56.474,1.683,2.246,0.00186376121285547,0.926998311286237,NA,NA,NA
"2149",138.493,0.714,26.35,56.394,1.763,2.994,0.0024844617414467,0.927033492822967,NA,NA,NA
"2150",138.508,0.377,26.333,56.322,1.864,2.994,0.0024844617414467,0.926435406698565,3.208,26.306,0.925485505206867
"2151",138.538,0.802,26.3,56.218,1.873,4.491,0.00372669261217005,0.92527441598649,NA,NA,NA
"2152",138.593,0.998,26.253,56.158,1.899,4.491,0.00372669261217005,0.923620883760203,NA,NA,NA
"2153",138.606,0.846,26.206,56.15,1.884,3.743,0.00310599208357882,0.921967351533915,NA,NA,NA
"2154",138.679,2.105,26.2935,56.329,1.391,3.3685,0.00279522691251276,0.925045735997748,NA,NA,NA
"2155",138.737,0.81,26.107,56.164,1.751,5.988,0.00496892348289339,0.918484379397692,-75.1175,26.1477857142857,0.919919283502875
"2156",138.822,3.897,26.072,56.152,1.634,-556.138,-0.461490843007576,0.917253025612159,NA,NA,NA
"2157",138.852,0.938,26.045,56.15,1.485,9.731,0.00807491556647221,0.916303124120462,NA,NA,NA
"2158",138.916,0.982,26.058,56.262,1.353,2.994,0.0024844617414467,0.916760484097945,NA,NA,NA
"2159",138.974,1.055,26.084,56.31,1.344,3.743,0.00310599208357882,0.917675204052913,NA,NA,NA
"2160",139.024,1.103,26.123,56.29,1.387,2.994,0.0024844617414467,0.919047283985365,4.38428571428571,26.111,0.91862510554461
"2161",139.058,1.046,26.162,56.204,1.363,3.743,0.00310599208357882,0.920419363917816,NA,NA,NA
"2162",139.129,1.018,26.167,56.216,1.409,4.491,0.00372669261217005,0.920595271601464,NA,NA,NA
"2163",139.2,1.042,26.138,56.182,1.475,2.994,0.0024844617414467,0.919575007036307,NA,NA,NA
"2164",139.257,0.954,26.095,56.164,1.521,3.743,0.00310599208357882,0.918062200956938,NA,NA,NA
"2165",139.252,0.974,26.077,56.174,1.715,1.497,0.00124223087072335,0.917428933295806,8.95542857142857,26.1172857142857,0.918846246632624
"2166",139.321,0.938,26.064,56.174,1.952,3.743,0.00310599208357882,0.916971573318323,NA,NA,NA
"2167",139.322,0.93,26.055,56.176,2.254,4.491,0.00372669261217005,0.916654939487757,NA,NA,NA
"2168",139.34,15.50975,26.225,56.3055,1.18425,41.729,0.034627289248106,0.922635800731776,NA,NA,NA
"2169",139.349,0.926,26.061,56.198,2.27,4.491,0.00372669261217005,0.916866028708134,NA,NA,NA
"2170",139.35,0.922,26.062,56.204,2.137,3.743,0.00310599208357882,0.916901210244864,9.811,26.0892857142857,0.917861163604198
"2171",139.355,0.91,26.066,56.204,1.974,3.743,0.00310599208357882,0.917041936391782,NA,NA,NA
"2172",139.36,0.906,26.073,56.214,1.85,5.24,0.00434822295430217,0.917288207148888,NA,NA,NA
"2173",139.37,0.894,26.083,56.212,1.757,5.24,0.00434822295430217,0.917640022516183,NA,NA,NA
"2174",139.375,0.89,26.083,56.212,1.721,4.491,0.00372669261217005,0.917640022516183,NA,NA,NA
"2175",139.397,0.878,26.09,56.214,1.844,4.491,0.00372669261217005,0.91788629327329,3.95657142857143,26.0837142857143,0.917665152185276
"2176",139.419,0.866,26.088,56.21,2.006,2.994,0.0024844617414467,0.917815930199831,NA,NA,NA
"2177",139.451,0.866,26.086,56.204,2.062,2.246,0.00186376121285547,0.917745567126372,NA,NA,NA
"2178",139.472,0.874,26.083,56.192,2.233,2.994,0.0024844617414467,0.917640022516183,NA,NA,NA
"2179",139.502,0.87,26.077,56.182,2.293,2.994,0.0024844617414467,0.917428933295806,NA,NA,NA
"2180",139.519,0.87,26.073,56.184,2.232,2.994,0.0024844617414467,0.917288207148888,2.78042857142857,26.0744285714286,0.917338466487073
"2181",139.545,0.874,26.069,56.19,2.155,2.246,0.00186376121285547,0.91714748100197,NA,NA,NA
"2182",139.568,0.87,26.069,56.194,2.138,3.743,0.00310599208357882,0.91714748100197,NA,NA,NA
"2183",139.6,0.862,26.064,56.194,2.138,2.246,0.00186376121285547,0.916971573318323,NA,NA,NA
"2184",139.626,0.87,26.069,56.196,2.279,2.246,0.00186376121285547,0.91714748100197,NA,NA,NA
"2185",139.656,0.858,26.075,56.2,2.504,2.246,0.00186376121285547,0.917358570222347,2.35271428571429,26.0744285714286,0.917338466487073
"2186",139.681,0.854,26.078,56.204,2.871,1.497,0.00124223087072335,0.917464114832536,NA,NA,NA
"2187",139.713,0.854,26.084,56.21,3.371,2.994,0.0024844617414467,0.917675204052913,NA,NA,NA
"2188",139.75,0.866,26.082,56.22,4.05,1.497,0.00124223087072335,0.917604840979454,NA,NA,NA
"2189",139.786,0.862,26.081,56.222,4.525,2.246,0.00186376121285547,0.917569659442725,NA,NA,NA
"2190",139.816,0.87,26.09,56.224,4.665,3.743,0.00310599208357882,0.91788629327329,2.78028571428571,26.0842857142857,0.91768525592055
"2191",139.851,0.878,26.097,56.228,4.676,2.994,0.0024844617414467,0.918132564030397,NA,NA,NA
"2192",139.891,0.878,26.091,56.204,4.468,2.994,0.0024844617414467,0.91792147481002,NA,NA,NA
"2193",139.926,0.878,26.065,56.186,4.157,2.994,0.0024844617414467,0.917006754855052,NA,NA,NA
"2194",139.958,0.898,26.052,56.18,3.818,2.994,0.0024844617414467,0.916549394877568,NA,NA,NA
"2195",140.009,0.878,26.051,56.19,3.449,3.743,0.00310599208357882,0.916514213340839,3.63571428571429,26.0615714285714,0.916886132443408
"2196",140.075,0.882,26.052,56.208,3.082,4.491,0.00372669261217005,0.916549394877568,NA,NA,NA
"2197",140.136,0.878,26.054,56.208,2.824,3.743,0.00310599208357882,0.916619757951027,NA,NA,NA
"2198",140.261,0.89,26.066,56.16,2.653,4.491,0.00372669261217005,0.917041936391782,NA,NA,NA
"2199",140.301,0.886,26.061,56.204,2.683,3.743,0.00310599208357882,0.916866028708134,NA,NA,NA
"2200",140.409,0.894,26.072,56.176,2.695,3.743,0.00310599208357882,0.917253025612159,3.84971428571429,26.0770714285714,0.917431446262716
"2201",140.482,0.946,26.09,56.166,2.599,4.491,0.00372669261217005,0.91788629327329,NA,NA,NA
"2202",140.51,0.874,26.099,56.16,2.372,3.743,0.00310599208357882,0.918202927103856,NA,NA,NA
"2203",140.538,0.852,26.0975,56.158,2.0705,2.994,0.0024844617414467,0.918150154798762,NA,NA,NA
"2204",140.54,0.846,26.09,56.126,2.015,2.994,0.0024844617414467,0.91788629327329,NA,NA,NA
"2205",140.546,0.842,26.078,56.134,2.02,2.994,0.0024844617414467,0.917464114832536,3.52885714285714,26.0797857142857,0.917526939005267
"2206",140.552,0.826,26.074,56.13,2.057,3.743,0.00310599208357882,0.917323388685618,NA,NA,NA
"2207",140.56,0.83,26.064,56.136,1.985,3.743,0.00310599208357882,0.916971573318323,NA,NA,NA
"2208",140.564,0.83,26.056,56.138,1.969,4.491,0.00372669261217005,0.916690121024486,NA,NA,NA
"2209",140.568,0.85,26.052,56.144,2.262,2.994,0.0024844617414467,0.916549394877568,NA,NA,NA
"2210",140.571,0.854,26.041,56.144,2.458,2.994,0.0024844617414467,0.916162397973543,3.63585714285714,26.0444285714286,0.916283020385188
"2211",140.577,0.854,26.038,56.138,2.677,3.743,0.00310599208357882,0.916056853363355,NA,NA,NA
"2212",140.585,0.854,26.033,56.126,3.063,3.743,0.00310599208357882,0.915880945679707,NA,NA,NA
"2213",140.592,0.866,26.027,56.112,3.447,3.743,0.00310599208357882,0.91566985645933,NA,NA,NA
"2214",140.609,0.806,26.025,56.096,3.841,3.743,0.00310599208357882,0.915599493385871,NA,NA,NA
"2215",140.626,1.8385,26.016,56.111,2.8125,4.117,0.00341634234787443,0.915282859555305,4.01014285714286,26.0098571428571,0.91506674440111
"2216",140.651,0.678,26.003,56.088,3.722,4.491,0.00372669261217005,0.914825499577822,NA,NA,NA
"2217",140.671,0.986,25.989,56.074,3.578,3.743,0.00310599208357882,0.914332958063608,NA,NA,NA
"2218",140.728,0.974,25.976,56.096,3.527,4.491,0.00372669261217005,0.913875598086124,NA,NA,NA
"2219",140.783,0.854,25.966,56.074,3.81,3.743,0.00310599208357882,0.913523782718829,NA,NA,NA
"2220",140.876,0.585,25.963,56.064,4.264,3.743,0.00310599208357882,0.913418238108641,3.31514285714286,25.9688571428571,0.913624301395199
"2221",140.958,0.601,25.964,56.058,4.581,2.994,0.0024844617414467,0.91345341964537,NA,NA,NA
"2222",141.05,0.846,25.962,56.052,4.736,2.246,0.00186376121285547,0.913383056571911,NA,NA,NA
"2223",141.143,0.986,25.962,56.024,4.653,2.246,0.00186376121285547,0.913383056571911,NA,NA,NA
"2224",141.241,0.966,25.96,55.982,4.448,2.994,0.0024844617414467,0.913312693498452,NA,NA,NA
"2225",141.318,0.794,25.958,56.034,4.27,2.246,0.00186376121285547,0.913242330424993,2.032,25.9572857142857,0.913217200755901
"2226",141.347,0.629,25.955,56.032,4.31,2.246,0.00186376121285547,0.913136785814804,NA,NA,NA
"2227",141.406,0.573,25.952,56.028,4.332,1.497,0.00124223087072335,0.913031241204616,NA,NA,NA
"2228",141.483,0.966,25.952,56.04,4.242,0.749,0.000621530342132123,0.913031241204616,NA,NA,NA
"2229",141.53,0.938,25.951,56.042,4.184,2.246,0.00186376121285547,0.912996059667886,NA,NA,NA
"2230",141.603,0.654,25.946,56.05,4.61,2.994,0.0024844617414467,0.912820151984239,2.13871428571429,25.9477142857143,0.912880463190061
"2231",141.656,0.533,25.949,56.048,4.731,1.497,0.00124223087072335,0.912925696594427,NA,NA,NA
"2232",141.726,0.702,25.945,56.036,4.623,2.994,0.0024844617414467,0.912784970447509,NA,NA,NA
"2233",141.802,0.81,25.939,56.05,4.45,2.994,0.0024844617414467,0.912573881227132,NA,NA,NA
"2234",141.799,0.818,25.935,56.054,4.404,2.994,0.0024844617414467,0.912433155080214,NA,NA,NA
"2235",141.854,1.083,25.934,56.052,4.386,1.497,0.00124223087072335,0.912397973543484,2.299,25.9370714285714,0.912506031120582
"2236",141.861,1.059,25.934,56.042,4.434,1.497,0.00124223087072335,0.912397973543484,NA,NA,NA
"2237",141.871,0.924,25.9335,56.02,4.619,2.62,0.00217411147715108,0.91238038277512,NA,NA,NA
"2238",141.879,0.954,25.939,55.99,4.873,1.497,0.00124223087072335,0.912573881227132,NA,NA,NA
"2239",141.883,0.946,25.941,55.98,4.915,2.246,0.00186376121285547,0.912644244300591,NA,NA,NA
"2240",141.884,0.95,25.945,55.956,4.914,1.497,0.00124223087072335,0.912784970447509,1.87142857142857,25.9422142857143,0.912686964738048
"2241",141.885,0.946,25.943,55.896,4.915,2.246,0.00186376121285547,0.91271460737405,NA,NA,NA
"2242",141.887,0.946,25.946,55.838,4.914,1.497,0.00124223087072335,0.912820151984239,NA,NA,NA
"2243",141.888,0.942,25.948,55.838,4.913,1.497,0.00124223087072335,0.912890515057698,NA,NA,NA
"2244",141.89,0.934,25.949,55.847,4.9135,1.497,0.00124223087072335,0.912925696594427,NA,NA,NA
"2245",141.893,2.4295,25.986,56.006,2.989,1.497,0.00124223087072335,0.91422741345342,1.6575,25.9610714285714,0.913350388002091
"2246",141.896,0.902,25.956,55.85,4.914,1.497,0.00124223087072335,0.913171967351534,NA,NA,NA
"2247",141.901,1.804,25.9855,56.011,2.8795,1.8715,0.00155299604178941,0.914209822685055,NA,NA,NA
"2248",141.902,0.87,25.957,55.826,4.913,2.246,0.00186376121285547,0.913207148888263,NA,NA,NA
"2249",141.904,2.204,25.993,56.0653333333333,2.20933333333333,1.74666666666667,0.00144940765143406,0.914473684210526,NA,NA,NA
"2250",141.909,0.617,25.956,55.838,4.914,2.246,0.00186376121285547,0.913171967351534,2.33480952380952,25.9684285714286,0.913609223593744
"2251",141.911,0.617,25.958,55.83,4.914,2.994,0.0024844617414467,0.913242330424993,NA,NA,NA
"2252",141.918,1.7645,25.9795,56.005,2.8875,2.2455,0.00186334630608502,0.913998733464678,NA,NA,NA
"2253",141.921,0.642,25.95,55.84,4.913,2.994,0.0024844617414467,0.912960878131157,NA,NA,NA
"2254",141.928,0.666,25.947,55.838,4.914,2.246,0.00186376121285547,0.912855333520968,NA,NA,NA
"2255",141.934,0.67,25.946,55.83,4.913,2.246,0.00186376121285547,0.912820151984239,1.92492857142857,25.9517857142857,0.913023702303888
"2256",141.938,0.682,25.944,55.824,4.914,0.749,0.000621530342132123,0.91274978891078,NA,NA,NA
"2257",141.948,0.698,25.948,55.824,4.913,1.497,0.00124223087072335,0.912890515057698,NA,NA,NA
"2258",141.957,0.778,25.948,55.848,4.914,1.497,0.00124223087072335,0.912890515057698,NA,NA,NA
"2259",141.966,0.874,25.952,55.878,4.914,1.497,0.00124223087072335,0.913031241204616,NA,NA,NA
"2260",141.974,0.906,25.949,55.872,4.914,1.497,0.00124223087072335,0.912925696594427,1.604,25.9494285714286,0.912940774395883
"2261",141.979,1.067,25.952,55.88,4.914,1.497,0.00124223087072335,0.913031241204616,NA,NA,NA
"2262",141.985,1.042,25.95,55.876,4.914,2.246,0.00186376121285547,0.912960878131157,NA,NA,NA
"2263",141.993,1.026,25.947,55.864,4.914,1.497,0.00124223087072335,0.912855333520968,NA,NA,NA
"2264",142.006,1.034,25.95,55.85,4.914,5.988,0.00496892348289339,0.912960878131157,NA,NA,NA
"2265",142.02,1.034,25.95,55.826,4.914,-2.246,-0.00186376121285547,0.912960878131157,1.92478571428571,25.9504285714286,0.912975955932612
"2266",142.043,1.006,25.95,55.88,4.915,2.994,0.0024844617414467,0.912960878131157,NA,NA,NA
"2267",142.063,2.181,25.963,56.054,2.9035,2.2455,0.00186334630608502,0.913418238108641,NA,NA,NA
"2268",142.082,0.986,25.943,56,4.914,0.749,0.000621530342132123,0.91271460737405,NA,NA,NA
"2269",142.094,0.982,25.937,56.008,4.914,2.994,0.0024844617414467,0.912503518153673,NA,NA,NA
"2270",142.103,0.978,25.936,56.004,4.913,2.246,0.00186376121285547,0.912468336616943,1.71107142857143,25.9401428571429,0.91261408869768
"2271",142.11,0.978,25.935,56.004,4.914,0.749,0.000621530342132123,0.912433155080214,NA,NA,NA
"2272",142.114,0.982,25.933,55.998,4.914,1.497,0.00124223087072335,0.912362792006755,NA,NA,NA
"2273",142.119,0.99,25.934,55.996,4.914,1.497,0.00124223087072335,0.912397973543484,NA,NA,NA
"2274",142.129,0.994,25.935,55.99,4.914,1.497,0.00124223087072335,0.912433155080214,NA,NA,NA
"2275",142.133,0.982,25.939,55.994,4.914,1.497,0.00124223087072335,0.912573881227132,1.711,25.9398571428571,0.912604036830043
"2276",142.139,1.01,25.946,55.99,4.914,2.246,0.00186376121285547,0.912820151984239,NA,NA,NA
"2277",142.146,1.03,25.945,55.992,4.914,1.497,0.00124223087072335,0.912784970447509,NA,NA,NA
"2278",142.156,1.022,25.947,55.978,4.913,2.246,0.00186376121285547,0.912855333520968,NA,NA,NA
"2279",142.169,0.918,25.946,55.988,4.914,2.246,0.00186376121285547,0.912820151984239,NA,NA,NA
"2280",142.184,0.882,25.945,56.034,4.765,3.743,0.00310599208357882,0.912784970447509,2.88742857142857,25.9401428571429,0.91261408869768
"2281",142.22,0.866,25.937,56.052,4.214,3.743,0.00310599208357882,0.912503518153673,NA,NA,NA
"2282",142.249,0.854,25.931,56.058,3.678,2.994,0.0024844617414467,0.912292428933296,NA,NA,NA
"2283",142.274,0.694,25.93,56.062,3.297,3.743,0.00310599208357882,0.912257247396566,NA,NA,NA
"2284",142.326,0.465,25.929,56.058,3.087,4.491,0.00372669261217005,0.912222065859837,NA,NA,NA
"2285",142.351,0.537,25.927,56.06,3.349,4.491,0.00372669261217005,0.912151702786378,4.06342857142857,25.9287142857143,0.9122120139922
"2286",142.389,0.65,25.926,56.062,3.939,4.491,0.00372669261217005,0.912116521249648,NA,NA,NA
"2287",142.405,0.998,25.929,56.066,4.515,4.491,0.00372669261217005,0.912222065859837,NA,NA,NA
"2288",142.426,1.059,25.929,56.066,4.804,3.743,0.00310599208357882,0.912222065859837,NA,NA,NA
"2289",142.443,1.067,25.93,56.068,4.915,4.491,0.00372669261217005,0.912257247396566,NA,NA,NA
"2290",142.454,1.038,25.931,56.066,4.915,3.743,0.00310599208357882,0.912292428933296,3.95671428571429,25.9312857142857,0.912302480800933
"2291",142.472,0.862,25.931,56.058,4.914,3.743,0.00310599208357882,0.912292428933296,NA,NA,NA
"2292",142.494,0.762,25.934,56.058,4.914,2.246,0.00186376121285547,0.912397973543484,NA,NA,NA
"2293",142.527,0.79,25.935,56.056,4.914,5.24,0.00434822295430217,0.912433155080214,NA,NA,NA
"2294",142.546,3.404,25.935,56.056,4.914,15.719,0.0130438390493656,0.912433155080214,NA,NA,NA
"2295",142.573,0.946,25.934,56.058,4.914,5.988,0.00496892348289339,0.912397973543484,5.34664285714286,25.9341428571429,0.912402999477303
"2296",142.596,2.0405,25.943,56.077,2.9785,3.7425,0.00310557717680837,0.91271460737405,NA,NA,NA
"2297",142.618,0.946,25.929,56.058,4.915,2.994,0.0024844617414467,0.912222065859837,NA,NA,NA
"2298",142.634,0.946,25.929,56.058,4.593,1.497,0.00124223087072335,0.912222065859837,NA,NA,NA
"2299",142.65,0.95,25.927,56.054,4.163,1.497,0.00124223087072335,0.912151702786378,NA,NA,NA
"2300",142.663,0.962,25.922,56.052,3.728,1.497,0.00124223087072335,0.91197579510273,2.03171428571429,25.9234285714286,0.912026054440915
"2301",142.675,1.006,25.92,56.058,3.361,1.497,0.00124223087072335,0.911905432029271,NA,NA,NA
"2302",142.695,1.03,25.919,56.056,2.992,2.246,0.00186376121285547,0.911870250492542,NA,NA,NA
"2303",142.715,1.006,25.918,56.056,2.617,2.994,0.0024844617414467,0.911835068955812,NA,NA,NA
"2304",142.732,0.886,25.915,56.058,2.262,3.743,0.00310599208357882,0.911729524345623,NA,NA,NA
"2305",142.756,0.87,25.915,56.058,1.951,4.491,0.00372669261217005,0.911729524345623,3.74271428571429,25.9152857142857,0.91173957621326
"2306",142.778,0.878,25.912,56.05,1.686,2.994,0.0024844617414467,0.911623979735435,NA,NA,NA
"2307",142.806,0.858,25.914,56.05,1.476,4.491,0.00372669261217005,0.911694342808894,NA,NA,NA
"2308",142.835,0.485,25.914,56.048,1.318,5.24,0.00434822295430217,0.911694342808894,NA,NA,NA
